facility_name(시설명),business_type(업종명),road_address(소재지도로명주소),jibun_address(소재지지번주소),latitude(위도),longitude(경도),business_status(영업상태명),has_transport_vehicle(운반용차량보유여부),has_storage_facility(저장시설보유여부),phone(전화번호),supervising_agency(관리기관명),as_of_date(데이터기준일자),provider_org_code(제공기관코드),provider_org_name(제공기관명)
명진약품,일반종합도매,"경기도 부천시 원미구 부일로 509, 3층 (심곡동)",경기도 부천시 원미구 심곡동 138-3,37.48557796,126.7868277,영업,Y,Y,032-613-1972,부천시보건소,2025-12-17,3860000,경기도 부천시
메디케어팜,일반종합도매,"경기도 부천시 원미구 소향로 29, 203호 (상동, 그린프라자)",경기도 부천시 원미구 상동 546-8,37.50390027,126.7510847,영업,Y,Y,032-323-0063,부천시보건소,2025-12-17,3860000,경기도 부천시
대일가스상사,의료용고압가스,경기도 부천시 원미구 수도로 98 (도당동),경기도 부천시 원미구 도당동 5,37.51523174,126.7769778,영업,Y,Y,032-677-2771,부천시보건소,2025-12-17,3860000,경기도 부천시
대일가스,의료용고압가스,경기도 부천시 오정구 석천로398번길 39 (삼정동),경기도 부천시 오정구 삼정동 94-2,37.52325349,126.7693057,영업,Y,Y,,오정보건소,2025-12-17,3860000,경기도 부천시
대영제약㈜,한약도매,경기도 부천시 소사구 송내대로42번길 38-1 (송내동),경기도 부천시 소사구 송내동 299-14,37.48695204,126.7553252,영업,N,N,032-661-6100,소사보건소,2025-12-17,3860000,경기도 부천시
나은메디텍(주),일반종합도매,"경기도 부천시 원미구 소향로13번길 28-6, 대양프라자 301호일부호 (상동)",경기도 부천시 원미구 상동 545-1,37.50490475,126.7495242,영업,N,N,032-327-0601,부천시보건소,2025-12-17,3860000,경기도 부천시
금강종합가스,의료용고압가스,경기도 부천시 오정구 석천로398번길 39 (삼정동),경기도 부천시 오정구 삼정동 94-2,37.52325349,126.7693057,영업,Y,Y,032-683-8000,오정보건소,2025-12-17,3860000,경기도 부천시
국일가스텍,의료용고압가스,경기도 부천시 오정구 석천로398번길 39 (삼정동),경기도 부천시 오정구 삼정동 94-2,37.52325349,126.7693057,영업,Y,Y,032-673-2719,오정보건소,2025-12-17,3860000,경기도 부천시
경호약품(주),일반종합도매,"경기도 부천시 소사구 경인로 47, 2층 일부호 (송내동)",경기도 부천시 소사구 송내동 344-7,37.4838177,126.7605526,영업,Y,Y,032-667-8747,소사보건소,2025-12-17,3860000,경기도 부천시
경인가스,의료용고압가스,경기도 부천시 오정구 오정로96번길 7-24 (삼정동),경기도 부천시 오정구 삼정동 85-141,37.52449773,126.7709052,영업,N,N,032-666-1373,오정보건소,2025-12-17,3860000,경기도 부천시
경서메디팜,일반종합도매,"경기도 부천시 원미구 삼작로 269, 삼보아파트상가동 3층 일부호 (도당동)",경기도 부천시 원미구 도당동 109,37.52029681,126.7913724,영업,N,N,,부천시보건소,2025-12-17,3860000,경기도 부천시
건양유통,한약도매,"경기도 부천시 오정구 삼작로 86, 2층 일부 (삼정동)",경기도 부천시 오정구 삼정동 298-1,37.52000292,126.770726,영업,N,N,032-661-9500,오정보건소,2025-12-17,3860000,경기도 부천시
(주)한화트레이딩,일반종합도매,"경기도 부천시 원미구 송내대로265번길 53, 보람씨티프라자 5층 501,502호 (상동)",경기도 부천시 원미구 상동 536-6,37.507142,126.7557521,영업,N,N,02-2663-8753,부천시보건소,2025-12-17,3860000,경기도 부천시
영광산소,의료용고압가스,전라남도 영광군 영광읍 와룡로 129,전라남도 영광군 영광읍 월평리 103-1,35.2932564588,126.5081956276,영업,Y,Y,061-351-6998,전라남도 영광군청,2024-07-25,4970000,전라남도 영광군
(주)한국화공기술,의료용고압가스,경기도 부천시 오정구 신흥로390번길 14 (내동),경기도 부천시 오정구 내동 65-2,37.51801235,126.7758981,영업,Y,Y,032-683-6662,오정보건소,2025-12-17,3860000,경기도 부천시
(주)하누리약품,일반종합도매,"경기도 부천시 원미구 소향로 25 (상동, 501,502,503호)",경기도 부천시 원미구 상동 546-6,37.50396434,126.7506606,영업,Y,Y,032-325-5599,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)테라파마프로덕트,일반종합도매,"경기도 부천시 원미구 부흥로 256, 계남아카데미빌딩 403호 일부호 (중동)",경기도 부천시 원미구 중동 1208,37.49504218,126.7709239,영업,N,N,032-715-9402,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)태림약품,일반종합도매,"경기도 부천시 원미구 부흥로315번길 35 (중동,원미빌딩 1,2,3층)",경기도 부천시 원미구 중동 1124-10,37.49591872,126.7770681,영업,Y,Y,032-662-7001,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)제일가스부천지점,의료용고압가스,"경기도 부천시 오정구 신흥로 374, 1층 (내동)",경기도 부천시 오정구 내동 61-1,37.51689616,126.7755043,영업,Y,Y,032-672-5061,오정보건소,2025-12-17,3860000,경기도 부천시
(주)제이제이머스트,일반종합도매,"경기도 부천시 원미구 소향로13번길 28-14, 맘모스타워 801호 일부호 (상동)",경기도 부천시 원미구 상동 545-4,37.50484479,126.7501004,영업,N,N,,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)정진약품,일반종합도매,"경기도 부천시 소사구 소사동로 203, 해피 부천빌딩 3층 (괴안동)",경기도 부천시 소사구 괴안동 248-4 해피 부천빌딩 3층,37.479640,126.814800,영업,Y,Y,070-4337-6574,소사보건소,2025-12-17,3860000,경기도 부천시
(주)유니팜,일반종합도매,"경기도 부천시 소사구 경인로 141, 6층 (송내동)",경기도 부천시 소사구 송내동 563,37.48428731,126.7710108,영업,Y,Y,032-721-6100,소사보건소,2025-12-17,3860000,경기도 부천시
(주)유나팜,일반종합도매,"경기도 부천시 원미구 상동로117번길 49, 아트프라자 3층 304호 (상동)",경기도 부천시 원미구 상동 533-3,37.50774117,126.7506632,영업,N,N,032-328-1077,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)우솔팜,일반종합도매,"경기도 부천시 원미구 부일로199번길 31, 낫시프라자 601호 (상동)",경기도 부천시 원미구 상동 408-2,37.48998464,126.7518633,영업,Y,Y,032-719-4911,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)올바른팜,일반종합도매,"경기도 부천시 원미구 신흥로 223, 신중동역 랜드마크 푸르지오 시티 429호 (중동)",경기도 부천시 원미구 중동 1059,37.5047322774,126.775200,영업,N,N,,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)여명팜,일반종합도매,"경기도 부천시 원미구 부흥로 256, 계남아카데미빌딩 4층 401,402,403일부호 (중동)",경기도 부천시 원미구 중동 1208,37.49504218,126.7709239,영업,Y,Y,032-655-9401,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)엠투팜코리아,일반종합도매,"경기도 부천시 원미구 소향로13번길 28-14, 맘모스타워 801호(801호의일부 809호) (상동)",경기도 부천시 원미구 상동 545-4,37.50484479,126.7501004,영업,N,N,,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)엘재이컴퍼니,일반종합도매,"경기도 부천시 원미구 길주로463번길 65, 서주빌딩 3층 (춘의동)",경기도 부천시 원미구 춘의동 102-4,37.50547662,126.7946916,영업,Y,Y,,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)엘와이팜,일반종합도매,"경기도 부천시 소사구 경인로 269, 5층 (심곡본동)",경기도 부천시 소사구 심곡본동 554-17,37.48319465,126.7855511,영업,Y,Y,032-612-3781,소사보건소,2025-12-17,3860000,경기도 부천시
(주)엘앤씨메디텍,일반종합도매,"경기도 부천시 원미구 길주로463번길 69, 양지빌딩 4층 (춘의동)",경기도 부천시 원미구 춘의동 103,37.50545478,126.7944094,영업,Y,Y,,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)에이치케이팜,일반종합도매,"경기도 부천시 소사구 옥길로 124, 문영 퀸즈파크 C 611호 (옥길동)",경기도 부천시 소사구 옥길동 745-5,37.46750935,126.8233928,영업,N,N,032-342-2196,소사보건소,2025-12-17,3860000,경기도 부천시
(주)씨피에스,원료의약품도매,"경기도 부천시 원미구 길주로77번길 19-27, 광장프라자 710호 (상동)",경기도 부천시 원미구 상동 531-3,37.5069163805,126.749300,영업,N,N,031-426-8482,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)씨앤큐팜,일반종합도매,"경기도 부천시 원미구 소향로13번길 28-14, 207호 (상동, 맘모스타워)",경기도 부천시 원미구 상동 545-4,37.50484479,126.7501004,영업,Y,Y,070-4289-0619,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)신한약품,일반종합도매,"경기도 부천시 원미구 소향로37번길 31-7, 상동타운 802호 (상동)",경기도 부천시 원미구 상동 545-11,37.50470148,126.7517001,영업,N,N,032-324-0128,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)신장메디칼,일반종합도매,"경기도 부천시 원미구 부일로 781, 5층 (역곡동, 현대프라자)",경기도 부천시 원미구 역곡동 220-1,37.48806332,126.815656,영업,Y,Y,,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)스카이프라임,일반종합도매,"경기도 부천시 원미구 석천로 13, 6층 (상동)",경기도 부천시 원미구 상동 432-3,37.48879969,126.7596022,영업,Y,Y,032-715-4604,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)성산메디팜,일반종합도매,"경기도 부천시 원미구 소향로13번길 28-14, 맘모스타워 801호 일부호 (상동)",경기도 부천시 원미구 상동 545-4,37.50484479,126.7501004,영업,N,N,,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)부성약품,일반종합도매,경기도 부천시 원미구 부일로571번길 49 (소사동),경기도 부천시 원미구 소사동 9,37.48589243,126.7917878,영업,Y,Y,,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)리뉴메디칼,일반종합도매,"경기도 부천시 원미구 정주로 28-7, 리뉴빌딩 5층 (도당동)",경기도 부천시 원미구 도당동 247-23,37.50735478,126.778780,영업,Y,Y,032-326-1055,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)데일약품,일반종합도매,"경기도 부천시 원미구 소향로13번길 28-14 (상동,맘모스타워 401호)",경기도 부천시 원미구 상동 545-4,37.50484479,126.7501004,영업,Y,Y,032-329-8045,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)더블유엠에스,일반종합도매,"경기도 부천시 원미구 소향로13번길 14-23, 삼성프라자 401일부호 (상동)",경기도 부천시 원미구 상동 545-16,37.50447731,126.750335,영업,N,N,032-323-9007,부천시보건소,2025-12-17,3860000,경기도 부천시
(주)네슬리약품,일반종합도매,"경기도 부천시 소사구 경인로 202, 부천메디컬타워 6층 (심곡본동)",,37.48332434,126.7778641,영업,Y,Y,032-710-3496,소사보건소,2025-12-17,3860000,경기도 부천시
(주)강남산업가스,의료용고압가스,경기도 부천시 오정구 석천로398번길 39 (삼정동),경기도 부천시 오정구 삼정동 94-2,37.52325349,126.7693057,영업,Y,Y,032-441-6202,오정보건소,2025-12-17,3860000,경기도 부천시
코스맥스파마(주),일반종합도매,충청북도 청주시 흥덕구 오송읍 오송생명4로 168-23,충청북도 청주시 흥덕구 오송읍 만수리 487,36.64458022,127.3398045,영업,Y,N,043-238-8477,흥덕보건소,2025-06-25,5710000,충청북도 청주시
주식회사 메디오델,일반종합도매,충청북도 청주시 흥덕구 강내면 사인2길 9,충청북도 청주시 흥덕구 강내면 사인리 313-1,36.62874655,127.3732191,영업,Y,N,043-236-2207,흥덕보건소,2025-06-25,5710000,충청북도 청주시
(합)더좋은팜,일반종합도매,충청북도 청주시 흥덕구 신전로175번길 154-14,충청북도 청주시 흥덕구 신전동 96-4,36.6074526,127.4034568,영업,Y,Y,043-288-5789,흥덕보건소,2025-06-25,5710000,충청북도 청주시
럭키약품,일반종합도매,충청북도 청주시 흥덕구 신전로 2,충청북도 청주시 흥덕구 휴암동 402-1,36.62038176,127.4026192,영업,Y,N,043-361-3690,흥덕보건소,2025-06-25,5710000,충청북도 청주시
㈜유니슨팜,일반종합도매,충청북도 청주시 흥덕구 서현동로 8,충청북도 청주시 흥덕구 가경동 1746,36.62304121,127.4304767,영업,Y,N,043-231-0788,흥덕보건소,2025-06-25,5710000,충청북도 청주시
온케어메디홀(주),일반종합도매,충청북도 청주시 흥덕구 상신로77번길 16,충청북도 청주시 흥덕구 상신동 39-7,36.66511634,127.4342314,영업,Y,Y,043-255-7767,흥덕보건소,2025-06-25,5710000,충청북도 청주시
(주)삼주,일반종합도매,충청북도 청주시 흥덕구 사직대로29번길 14,충청북도 청주시 흥덕구 복대동 833-1,36.63524807,127.4510692,영업,Y,Y,043-904-3733,흥덕보건소,2025-06-25,5710000,충청북도 청주시
팝코리아 주식회사,일반종합도매,충청북도 청주시 흥덕구 비하로 1,충청북도 청주시 흥덕구 비하동 60-3,36.62741145,127.4256542,영업,Y,N,043-272-7945,흥덕보건소,2025-06-25,5710000,충청북도 청주시
라온 메디컬,일반종합도매,충청북도 청주시 흥덕구 백봉로 179,충청북도 청주시 흥덕구 봉명동 2867,36.64949863,127.4553981,영업,Y,Y,043-715-6677,흥덕보건소,2025-06-25,5710000,충청북도 청주시
(주)제이씨메디팜,일반종합도매,충청북도 청주시 흥덕구 백봉로 175,충청북도 청주시 흥덕구 봉명동 2868,36.64950223,127.4551162,영업,Y,Y,043-263-7501,흥덕보건소,2025-06-25,5710000,충청북도 청주시
(주)시시엠코리아,일반종합도매,충청북도 청주시 흥덕구 강촌로 264,충청북도 청주시 흥덕구 서촌동 559-1,36.64200314,127.395795,영업,Y,Y,043-211-0100,흥덕보건소,2025-06-25,5710000,충청북도 청주시
삼성산소(주),의료용고압가스,충청북도 청주시 흥덕구 강내면 상월곡길 10,충청북도 청주시 흥덕구 강내면 월곡리 152-1,36.62208597,127.3740306,영업,Y,Y,043-283-0202,흥덕보건소,2025-06-25,5710000,충청북도 청주시
청주종합가스,의료용고압가스,충청북도 청주시 흥덕구 가로수로1311번길 32,충청북도 청주시 흥덕구 복대동 27-6,36.63428418,127.4392145,영업,Y,Y,043-234-1155,흥덕보건소,2025-06-25,5710000,충청북도 청주시
태인약품,일반종합도매,충청북도 청주시 흥덕구 가경로101번길 30,충청북도 청주시 흥덕구 가경동 174-4,36.62398656,127.4374856,영업,Y,Y,043-234-4762,흥덕보건소,2025-06-25,5710000,충청북도 청주시
주식회사 엠디파마,일반종합도매,"충청북도 청주시 상당구 무농정로 51번길 8, 4층 401호 (용암동)",충청북도 청주시 상당구 용암동 2006,36.60750716,127.5079373,영업,Y,Y,,상당보건소 보건정책과,2025-06-25,5710000,충청북도 청주시
